ID;invoice_ID;rule_ID;check_code;check_group;invoice_item_ID;line_number;status;severity;severity_source;na_reason;exception_ID;message;evaluated_at;evaluated_by;bypassed_by;bypassed_at;bypass_reason
1d500000-0000-4000-8000-000000000080;21a00004-0000-4000-8000-000000000006;21a00006-0000-4000-8000-000000000018;INV471;PRICE;21a00005-0000-4000-8000-000000000012;10;NOT_APPLICABLE;;;The current derived price carries no component breakdown, so there is nothing to compare the charges with.;;The current derived price carries no component breakdown, so there is nothing to compare the charges with.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000081;21a00004-0000-4000-8000-000000000006;21a00006-0000-4000-8000-000000000019;INV472;PRICE;21a00005-0000-4000-8000-000000000012;10;NOT_APPLICABLE;;;The current derived price carries no component breakdown, so there is nothing to compare the charges with.;;The current derived price carries no component breakdown, so there is nothing to compare the charges with.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000082;21a00004-0000-4000-8000-000000000006;21a00006-0000-4000-8000-000000000016;INV454;PRICE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000083;21a00004-0000-4000-8000-000000000006;21a00006-0000-4000-8000-000000000023;INV453;COVERAGE;;;NOT_APPLICABLE;;;Registered and NOT IMPLEMENTED. VR30 in 03-VALIDATION-RULES, never built. The Unbilled Tickets screen READS this exposure and nothing RAISES it against an invoice at period close, which needs a period-close trigger and no scheduler exists.;;Registered and NOT IMPLEMENTED. VR30 in 03-VALIDATION-RULES, never built. The Unbilled Tickets screen READS this exposure and nothing RAISES it against an invoice at period close, which needs a period-close trigger and no scheduler exists.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000084;21a00004-0000-4000-8000-000000000006;21a00006-0000-4000-8000-000000000020;INV473;DUPLICATE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000085;21a00004-0000-4000-8000-000000000006;21a00006-0000-4000-8000-000000000021;INV455;DUPLICATE;21a00005-0000-4000-8000-000000000012;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000086;21a00004-0000-4000-8000-000000000006;21a00006-0000-4000-8000-000000000022;INV474;DUPLICATE;21a00005-0000-4000-8000-000000000012;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000087;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000001;INV459;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000088;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000002;INV460;CAPTURE;;;NOT_APPLICABLE;;;The document states no line count, so there is nothing to compare against.;;The document states no line count, so there is nothing to compare against.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000089;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000003;INV461;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000090;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000004;INV450;RESOLUTION;550e8400-e29b-41d4-a716-44665544A213;10;FAILED;HARD_ERROR;REGISTRY_DEFAULT;;e0c00000-0000-4000-8000-000000000017;Line 10 states no ticket number. The ticket is what the supplier references and what resolves the PO.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000091;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000005;INV462;RESOLUTION;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;The line states no ticket number, so there was nothing to look up (INV450).;;The line states no ticket number, so there was nothing to look up (INV450).;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000092;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000006;INV463;RESOLUTION;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;The ticket did not resolve, so it has no order to check (INV450/INV462).;;The ticket did not resolve, so it has no order to check (INV450/INV462).;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000093;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000007;INV464;RESOLUTION;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;No order resolved for this line, so there is no purchase order to look for.;;No order resolved for this line, so there is no purchase order to look for.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000094;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000009;INV466;RESOLUTION;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;No order resolved for this line, so there is no goods receipt to look for.;;No order resolved for this line, so there is no goods receipt to look for.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000095;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000008;INV465;RESOLUTION;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;The line quotes no purchase order, so there are not two POs to disagree.;;The line quotes no purchase order, so there are not two POs to disagree.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000096;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000013;INV456;QUANTITY;550e8400-e29b-41d4-a716-44665544A213;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000097;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000012;INV468;QUANTITY;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;No goods receipt resolved for this line, so there is no received quantity to compare.;;No goods receipt resolved for this line, so there is no received quantity to compare.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000098;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000010;INV451;QUANTITY;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;No goods receipt resolved for this line, so there is no received quantity to compare.;;No goods receipt resolved for this line, so there is no received quantity to compare.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000099;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000011;INV467;QUANTITY;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;No order resolved for this line, so there is no ordered quantity to exceed.;;No order resolved for this line, so there is no ordered quantity to exceed.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000100;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000015;INV469;PRICE;550e8400-e29b-41d4-a716-44665544A213;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000101;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000017;INV470;PRICE;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;No order resolved for this line, so there is neither a contract price nor an order price.;;No order resolved for this line, so there is neither a contract price nor an order price.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000102;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000014;INV452;PRICE;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;No order resolved for this line, so there is neither a contract price nor an order price.;;No order resolved for this line, so there is neither a contract price nor an order price.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000103;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000018;INV471;PRICE;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;No order resolved for this line, so there is no contract to compare charges against.;;No order resolved for this line, so there is no contract to compare charges against.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000104;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000019;INV472;PRICE;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;No order resolved for this line, so there is no contract to compare charges against.;;No order resolved for this line, so there is no contract to compare charges against.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000105;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000016;INV454;PRICE;;;NOT_APPLICABLE;;;The document states no net total, so the derived figure has nothing to disagree with.;;The document states no net total, so the derived figure has nothing to disagree with.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000106;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000023;INV453;COVERAGE;;;NOT_APPLICABLE;;;Registered and NOT IMPLEMENTED. VR30 in 03-VALIDATION-RULES, never built. The Unbilled Tickets screen READS this exposure and nothing RAISES it against an invoice at period close, which needs a period-close trigger and no scheduler exists.;;Registered and NOT IMPLEMENTED. VR30 in 03-VALIDATION-RULES, never built. The Unbilled Tickets screen READS this exposure and nothing RAISES it against an invoice at period close, which needs a period-close trigger and no scheduler exists.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000107;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000020;INV473;DUPLICATE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000108;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000021;INV455;DUPLICATE;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;The line names no ticket, so there is no key to detect a duplicate on (INV450).;;The line names no ticket, so there is no key to detect a duplicate on (INV450).;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000109;550e8400-e29b-41d4-a716-44665544A203;21a00006-0000-4000-8000-000000000022;INV474;DUPLICATE;550e8400-e29b-41d4-a716-44665544A213;10;NOT_APPLICABLE;;;No order resolved for this line, so there is no order-and-GR key to duplicate on.;;No order resolved for this line, so there is no order-and-GR key to duplicate on.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000110;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000001;INV459;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000111;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000002;INV460;CAPTURE;;;NOT_APPLICABLE;;;The document states no line count, so there is nothing to compare against.;;The document states no line count, so there is nothing to compare against.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000112;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000003;INV461;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000113;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000004;INV450;RESOLUTION;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000114;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000005;INV462;RESOLUTION;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000115;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000006;INV463;RESOLUTION;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000116;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000007;INV464;RESOLUTION;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000117;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000009;INV466;RESOLUTION;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000118;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000008;INV465;RESOLUTION;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000119;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000013;INV456;QUANTITY;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000120;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000012;INV468;QUANTITY;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000121;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000010;INV451;QUANTITY;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;Invoiced 2180 against goods receipt 2180 (0%), inside TOL-INV-QTY.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000122;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000011;INV467;QUANTITY;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000123;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000015;INV469;PRICE;550e8400-e29b-41d4-a716-44665544A211;10;FAILED;HARD_ERROR;REGISTRY_DEFAULT;;e0c00000-0000-4000-8000-000000000015;Line value 1870 does not equal quantity x price (2180 x 0.85 = 1853).;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000124;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000017;INV470;PRICE;550e8400-e29b-41d4-a716-44665544A211;10;NOT_APPLICABLE;;;No PROVISIONAL current price on the order’s contract, the price is settled.;;No PROVISIONAL current price on the order’s contract, the price is settled.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000125;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000014;INV452;PRICE;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;Invoiced 0.85 against order price 0.85 (0%), inside TOL-INV-PRICE.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000126;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000018;INV471;PRICE;550e8400-e29b-41d4-a716-44665544A211;10;NOT_APPLICABLE;;;No current derived price on the contract, so the contracted components are unknown.;;No current derived price on the contract, so the contracted components are unknown.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000127;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000019;INV472;PRICE;550e8400-e29b-41d4-a716-44665544A211;10;NOT_APPLICABLE;;;No current derived price on the contract, so the contracted components are unknown.;;No current derived price on the contract, so the contracted components are unknown.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000128;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000016;INV454;PRICE;;;NOT_APPLICABLE;;;The document states no net total, so the derived figure has nothing to disagree with.;;The document states no net total, so the derived figure has nothing to disagree with.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000129;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000023;INV453;COVERAGE;;;NOT_APPLICABLE;;;Registered and NOT IMPLEMENTED. VR30 in 03-VALIDATION-RULES, never built. The Unbilled Tickets screen READS this exposure and nothing RAISES it against an invoice at period close, which needs a period-close trigger and no scheduler exists.;;Registered and NOT IMPLEMENTED. VR30 in 03-VALIDATION-RULES, never built. The Unbilled Tickets screen READS this exposure and nothing RAISES it against an invoice at period close, which needs a period-close trigger and no scheduler exists.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000130;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000020;INV473;DUPLICATE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000131;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000021;INV455;DUPLICATE;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000132;550e8400-e29b-41d4-a716-44665544A201;21a00006-0000-4000-8000-000000000022;INV474;DUPLICATE;550e8400-e29b-41d4-a716-44665544A211;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000133;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000001;INV459;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000134;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000002;INV460;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000135;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000003;INV461;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000136;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000004;INV450;RESOLUTION;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000137;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000005;INV462;RESOLUTION;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000138;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000006;INV463;RESOLUTION;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000139;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000007;INV464;RESOLUTION;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000140;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000009;INV466;RESOLUTION;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000141;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000008;INV465;RESOLUTION;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000142;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000013;INV456;QUANTITY;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000143;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000012;INV468;QUANTITY;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000144;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000010;INV451;QUANTITY;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;Invoiced 2881.25 against goods receipt 2884 (-0.0954%), inside TOL-INV-QTY.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000145;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000011;INV467;QUANTITY;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000146;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000015;INV469;PRICE;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000147;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000017;INV470;PRICE;f1c00001-0000-4000-8000-000000000001;10;NOT_APPLICABLE;;;No PROVISIONAL current price on the order’s contract, the price is settled.;;No PROVISIONAL current price on the order’s contract, the price is settled.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000148;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000014;INV452;PRICE;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;Invoiced 0.71 against order price 0.71 (0%), inside TOL-INV-PRICE.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000149;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000018;INV471;PRICE;f1c00001-0000-4000-8000-000000000001;10;NOT_APPLICABLE;;;No current derived price on the contract, so the contracted components are unknown.;;No current derived price on the contract, so the contracted components are unknown.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000150;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000019;INV472;PRICE;f1c00001-0000-4000-8000-000000000001;10;NOT_APPLICABLE;;;No current derived price on the contract, so the contracted components are unknown.;;No current derived price on the contract, so the contracted components are unknown.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000151;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000016;INV454;PRICE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000152;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000023;INV453;COVERAGE;;;NOT_APPLICABLE;;;Registered and NOT IMPLEMENTED. VR30 in 03-VALIDATION-RULES, never built. The Unbilled Tickets screen READS this exposure and nothing RAISES it against an invoice at period close, which needs a period-close trigger and no scheduler exists.;;Registered and NOT IMPLEMENTED. VR30 in 03-VALIDATION-RULES, never built. The Unbilled Tickets screen READS this exposure and nothing RAISES it against an invoice at period close, which needs a period-close trigger and no scheduler exists.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000153;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000020;INV473;DUPLICATE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000154;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000021;INV455;DUPLICATE;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000155;f1c00000-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000022;INV474;DUPLICATE;f1c00001-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000156;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000001;INV459;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000157;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000002;INV460;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000158;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000003;INV461;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000159;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000004;INV450;RESOLUTION;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000160;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000005;INV462;RESOLUTION;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000161;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000006;INV463;RESOLUTION;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000162;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000007;INV464;RESOLUTION;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000163;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000009;INV466;RESOLUTION;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000164;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000008;INV465;RESOLUTION;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000165;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000013;INV456;QUANTITY;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000166;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000012;INV468;QUANTITY;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000167;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000010;INV451;QUANTITY;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;Invoiced 2881.25 against goods receipt 2884 (-0.0954%), inside TOL-INV-QTY.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000168;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000011;INV467;QUANTITY;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
